EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-09-2010
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://eca.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station ISRAEL, JERUSALEM CENTRAL (STAID: 132).
Blended and updated with sources: 100477 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100477,19771101,    0,    0
100477,19771102,   68,    0
100477,19771103,    0,    0
100477,19771104,    0,    0
100477,19771105,    0,    0
100477,19771106,    0,    0
100477,19771107,    0,    0
100477,19771108,    0,    0
100477,19771109,   51,    0
100477,19771110,    0,    0
100477,19771111,    0,    0
100477,19771112,    0,    0
100477,19771113,    0,    0
100477,19771114,    0,    0
100477,19771115,    0,    0
100477,19771116,    0,    0
100477,19771117,    0,    0
100477,19771118,    0,    0
100477,19771119,    0,    0
100477,19771120,    0,    0
100477,19771121,    0,    0
100477,19771122,    0,    0
100477,19771123,    0,    0
100477,19771124,    0,    0
100477,19771125,    0,    0
100477,19771126,    0,    0
100477,19771127,    0,    0
100477,19771128,    0,    0
100477,19771129,    0,    0
100477,19771130,    3,    0
100477,19771201,    0,    0
100477,19771202,    3,    0
100477,19771203,    8,    0
100477,19771204,   22,    0
100477,19771205,    0,    0
100477,19771206,  134,    0
100477,19771207,    8,    0
100477,19771208,    0,    0
100477,19771209,    0,    0
100477,19771210,   86,    0
100477,19771211,   38,    0
100477,19771212,  269,    0
100477,19771213,  496,    0
100477,19771214,   97,    0
100477,19771215,    0,    0
100477,19771216,    0,    0
100477,19771217,    0,    0
100477,19771218,    0,    0
100477,19771219,  278,    0
100477,19771220,  357,    0
100477,19771221,   38,    0
100477,19771222,    0,    0
100477,19771223,    0,    0
100477,19771224,    0,    0
100477,19771225,    0,    0
100477,19771226,    0,    0
100477,19771227,    0,    0
100477,19771228,    0,    0
100477,19771229,    0,    0
100477,19771230,    0,    0
100477,19771231,   22,    0
100477,19780101,  457,    0
100477,19780102,    2,    0
100477,19780103,    0,    0
100477,19780104,    0,    0
100477,19780105,    0,    0
100477,19780106,    0,    0
100477,19780107,   47,    0
100477,19780108,    2,    0
100477,19780109,    0,    0
100477,19780110,    0,    0
100477,19780111,    0,    0
100477,19780112,    0,    0
100477,19780113,    0,    0
100477,19780114,    0,    0
100477,19780115,    5,    0
100477,19780116,    0,    0
100477,19780117,    0,    0
100477,19780118,    0,    0
100477,19780119,    0,    0
100477,19780120,    0,    0
100477,19780121,    0,    0
100477,19780122,    0,    0
100477,19780123,    0,    0
100477,19780124,   14,    0
100477,19780125,   12,    0
100477,19780126,    0,    0
100477,19780127,    0,    0
100477,19780128,    0,    0
100477,19780129,    0,    0
100477,19780130,    0,    0
100477,19780131,    0,    0
100477,19780201,    0,    0
100477,19780202,    0,    0
100477,19780203,    0,    0
100477,19780204,    0,    0
100477,19780205,    0,    0
100477,19780206,    0,    0
100477,19780207,    7,    0
100477,19780208,  132,    0
100477,19780209,    0,    0
100477,19780210,    0,    0
100477,19780211,    0,    0
100477,19780212,    0,    0
100477,19780213,    2,    0
100477,19780214,  128,    0
100477,19780215,   54,    0
100477,19780216,    4,    0
100477,19780217,    6,    0
100477,19780218,    0,    0
100477,19780219,   29,    0
100477,19780220,   34,    0
100477,19780221,  184,    0
100477,19780222,    0,    0
100477,19780223,    0,    0
100477,19780224,    0,    0
100477,19780225,    0,    0
100477,19780226,    0,    0
100477,19780227,    0,    0
100477,19780228,    0,    0
100477,19780301,    0,    0
100477,19780302,    0,    0
100477,19780303,   15,    0
100477,19780304,    0,    0
100477,19780305,    0,    0
100477,19780306,    0,    0
100477,19780307,    0,    0
100477,19780308,    0,    0
100477,19780309,    0,    0
100477,19780310,  294,    0
100477,19780311,  374,    0
100477,19780312,    2,    0
100477,19780313,    0,    0
100477,19780314,    0,    0
100477,19780315,    0,    0
100477,19780316,    0,    0
100477,19780317,    0,    0
100477,19780318,    0,    0
100477,19780319,    0,    0
100477,19780320,    0,    0
100477,19780321,  228,    0
100477,19780322,   24,    0
100477,19780323,    0,    0
100477,19780324,    4,    0
100477,19780325,    5,    0
100477,19780326,    0,    0
100477,19780327,   18,    0
100477,19780328,  131,    0
100477,19780329,    0,    0
100477,19780330,    0,    0
100477,19780331,    0,    0
100477,19780401,    0,    0
100477,19780402,    0,    0
100477,19780403,    0,    0
100477,19780404,    0,    0
100477,19780405,    0,    0
100477,19780406,    0,    0
100477,19780407,    0,    0
100477,19780408,    0,    0
100477,19780409,    0,    0
100477,19780410,    0,    0
100477,19780411,    0,    0
100477,19780412,    0,    0
100477,19780413,    0,    0
100477,19780414,    0,    0
100477,19780415,    0,    0
100477,19780416,    0,    0
100477,19780417,    0,    0
100477,19780418,    0,    0
100477,19780419,    0,    0
100477,19780420,    0,    0
100477,19780421,    3,    0
100477,19780422,   58,    0
100477,19780423,    0,    0
100477,19780424,    0,    0
100477,19780425,    0,    0
100477,19780426,    0,    0
100477,19780427,    0,    0
100477,19780428,    0,    0
100477,19780429,    0,    0
100477,19780430,    0,    0
100477,19780501,    0,    0
100477,19780502,    0,    0
100477,19780503,    0,    0
100477,19780504,    0,    0
100477,19780505,    0,    0
100477,19780506,    0,    0
100477,19780507,    0,    0
100477,19780508,    0,    0
100477,19780509,    0,    0
100477,19780510,    0,    0
100477,19780511,    0,    0
100477,19780512,    0,    0
100477,19780513,    0,    0
100477,19780514,    0,    0
100477,19780515,    0,    0
100477,19780516,    0,    0
100477,19780517,    0,    0
100477,19780518,    0,    0
100477,19780519,    0,    0
100477,19780520,    0,    0
100477,19780521,    0,    0
100477,19780522,    0,    0
100477,19780523,    0,    0
100477,19780524,    0,    0
100477,19780525,    0,    0
100477,19780526,    0,    0
100477,19780527,    0,    0
100477,19780528,    0,    0
100477,19780529,    0,    0
100477,19780530,    2,    0
100477,19780531,    0,    0
100477,19780601,    0,    0
100477,19780602,    0,    0
100477,19780603,    0,    0
100477,19780604,    0,    0
100477,19780605,    0,    0
100477,19780606,    0,    0
100477,19780607,    0,    0
100477,19780608,    0,    0
100477,19780609,    0,    0
100477,19780610,    0,    0
100477,19780611,    0,    0
100477,19780612,    0,    0
100477,19780613,    0,    0
100477,19780614,    0,    0
100477,19780615,    0,    0
100477,19780616,    0,    0
100477,19780617,    0,    0
100477,19780618,    0,    0
100477,19780619,    0,    0
100477,19780620,    0,    0
100477,19780621,    0,    0
100477,19780622,    0,    0
100477,19780623,    0,    0
100477,19780624,    0,    0
100477,19780625,    0,    0
100477,19780626,    0,    0
100477,19780627,    0,    0
100477,19780628,    0,    0
100477,19780629,    0,    0
100477,19780630,    0,    0
100477,19780701,    0,    0
100477,19780702,    0,    0
100477,19780703,    0,    0
100477,19780704,    0,    0
100477,19780705,    0,    0
100477,19780706,    0,    0
100477,19780707,    0,    0
100477,19780708,    0,    0
100477,19780709,    0,    0
100477,19780710,    0,    0
100477,19780711,    0,    0
100477,19780712,    0,    0
100477,19780713,    0,    0
100477,19780714,    0,    0
100477,19780715,    0,    0
100477,19780716,    0,    0
100477,19780717,    0,    0
100477,19780718,    0,    0
100477,19780719,    0,    0
100477,19780720,    0,    0
100477,19780721,    0,    0
100477,19780722,    0,    0
100477,19780723,    0,    0
100477,19780724,    0,    0
100477,19780725,    0,    0
100477,19780726,    0,    0
100477,19780727,    0,    0
100477,19780728,    0,    0
100477,19780729,    0,    0
100477,19780730,    0,    0
100477,19780731,    0,    0
100477,19780801,    0,    0
100477,19780802,    0,    0
100477,19780803,    0,    0
100477,19780804,    0,    0
100477,19780805,    0,    0
100477,19780806,    0,    0
100477,19780807,    0,    0
100477,19780808,    0,    0
100477,19780809,    0,    0
100477,19780810,    0,    0
100477,19780811,    0,    0
100477,19780812,    0,    0
100477,19780813,    0,    0
100477,19780814,    0,    0
100477,19780815,    0,    0
100477,19780816,    0,    0
100477,19780817,    0,    0
100477,19780818,    0,    0
100477,19780819,    0,    0
100477,19780820,    0,    0
100477,19780821,    0,    0
100477,19780822,    0,    0
100477,19780823,    0,    0
100477,19780824,    0,    0
100477,19780825,    0,    0
100477,19780826,    0,    0
100477,19780827,    0,    0
100477,19780828,    0,    0
100477,19780829,    0,    0
100477,19780830,    0,    0
100477,19780831,    0,    0
100477,19780901,    0,    0
100477,19780902,    0,    0
100477,19780903,    0,    0
100477,19780904,    0,    0
100477,19780905,    0,    0
100477,19780906,    0,    0
100477,19780907,    0,    0
100477,19780908,    0,    0
100477,19780909,    0,    0
100477,19780910,    0,    0
100477,19780911,    0,    0
100477,19780912,    0,    0
100477,19780913,    0,    0
100477,19780914,    0,    0
100477,19780915,    0,    0
100477,19780916,    0,    0
100477,19780917,    0,    0
100477,19780918,    0,    0
100477,19780919,    0,    0
100477,19780920,    0,    0
100477,19780921,    0,    0
100477,19780922,    0,    0
100477,19780923,    0,    0
100477,19780924,    0,    0
100477,19780925,    0,    0
100477,19780926,    0,    0
100477,19780927,    0,    0
100477,19780928,    0,    0
100477,19780929,    0,    0
100477,19780930,    0,    0
100477,19781001,    0,    0
100477,19781002,    0,    0
100477,19781003,    0,    0
100477,19781004,    0,    0
100477,19781005,    0,    0
100477,19781006,    0,    0
100477,19781007,    0,    0
100477,19781008,    0,    0
100477,19781009,    0,    0
100477,19781010,    0,    0
100477,19781011,    0,    0
100477,19781012,   32,    0
100477,19781013,    0,    0
100477,19781014,    0,    0
100477,19781015,    0,    0
100477,19781016,    0,    0
100477,19781017,    0,    0
100477,19781018,    0,    0
100477,19781019,    0,    0
100477,19781020,    0,    0
100477,19781021,    0,    0
100477,19781022,    0,    0
100477,19781023,    0,    0
100477,19781024,    0,    0
100477,19781025,   66,    0
100477,19781026,    0,    0
100477,19781027,    0,    0
100477,19781028,   46,    0
100477,19781029,  172,    0
100477,19781030,    0,    0
100477,19781031,    0,    0
100477,19781101,   53,    0
100477,19781102,    0,    0
100477,19781103,    0,    0
100477,19781104,    0,    0
100477,19781105,    0,    0
100477,19781106,   10,    0
100477,19781107,   29,    0
100477,19781108,    6,    0
100477,19781109,    4,    0
100477,19781110,   38,    0
100477,19781111,    0,    0
100477,19781112,    2,    0
100477,19781113,    0,    0
100477,19781114,    0,    0
100477,19781115,    0,    0
100477,19781116,    0,    0
100477,19781117,    0,    0
100477,19781118,    0,    0
100477,19781119,    0,    0
100477,19781120,    0,    0
100477,19781121,    0,    0
100477,19781122,    0,    0
100477,19781123,    0,    0
100477,19781124,    0,    0
100477,19781125,    0,    0
100477,19781126,    0,    0
100477,19781127,    0,    0
100477,19781128,    0,    0
100477,19781129,  100,    0
100477,19781130,  620,    0
100477,19781201,   89,    0
100477,19781202,    0,    0
100477,19781203,    0,    0
100477,19781204,    0,    0
100477,19781205,    0,    0
100477,19781206,   30,    0
100477,19781207,   44,    0
100477,19781208,    5,    0
100477,19781209,    8,    0
100477,19781210,  114,    0
100477,19781211,    0,    0
100477,19781212,    0,    0
100477,19781213,    0,    0
100477,19781214,    7,    0
100477,19781215,    0,    0
100477,19781216,    0,    0
100477,19781217,    0,    0
100477,19781218,    0,    0
100477,19781219,    0,    0
100477,19781220,    0,    0
100477,19781221,    0,    0
100477,19781222,    0,    0
100477,19781223,   82,    0
100477,19781224,   14,    0
100477,19781225,    0,    0
100477,19781226,    0,    0
100477,19781227,    0,    0
100477,19781228,    0,    0
100477,19781229,    0,    0
100477,19781230,    0,    0
100477,19781231,    0,    0
100477,19790101,   23,    0
100477,19790102,   84,    0
100477,19790103,    0,    0
100477,19790104,    3,    0
100477,19790105,    0,    0
100477,19790106,  708,    0
100477,19790107,  153,    0
100477,19790108,    2,    0
100477,19790109,    0,    0
100477,19790110,    0,    0
100477,19790111,    0,    0
100477,19790112,    0,    0
100477,19790113,    0,    0
100477,19790114,    0,    0
100477,19790115,    0,    0
100477,19790116,    0,    0
100477,19790117,    0,    0
100477,19790118,    0,    0
100477,19790119,  268,    0
100477,19790120,   30,    0
100477,19790121,   62,    0
100477,19790122,    0,    0
100477,19790123,    0,    0
100477,19790124,    0,    0
100477,19790125,    0,    0
100477,19790126,    0,    0
100477,19790127,    0,    0
100477,19790128,    0,    0
100477,19790129,    0,    0
100477,19790130,    3,    0
100477,19790131,    6,    0
100477,19790201,    0,    0
100477,19790202,    0,    0
100477,19790203,    0,    0
100477,19790204,    0,    0
100477,19790205,   64,    0
100477,19790206,    6,    0
100477,19790207,   50,    0
100477,19790208,   97,    0
100477,19790209,    0,    0
100477,19790210,    0,    0
100477,19790211,    0,    0
100477,19790212,    0,    0
100477,19790213,    0,    0
100477,19790214,    0,    0
100477,19790215,    0,    0
100477,19790216,    0,    0
100477,19790217,    0,    0
100477,19790218,    2,    0
100477,19790219,    0,    0
100477,19790220,    0,    0
100477,19790221,    0,    0
100477,19790222,    0,    0
100477,19790223,    0,    0
100477,19790224,    0,    0
100477,19790225,    0,    0
100477,19790226,    0,    0
100477,19790227,    6,    0
100477,19790228,    0,    0
100477,19790301,    0,    0
100477,19790302,    0,    0
100477,19790303,   12,    0
100477,19790304,    0,    0
100477,19790305,   76,    0
100477,19790306,  594,    0
100477,19790307,   96,    0
100477,19790308,    0,    0
100477,19790309,    0,    0
100477,19790310,    0,    0
100477,19790311,   26,    0
100477,19790312,    0,    0
100477,19790313,    0,    0
100477,19790314,    0,    0
100477,19790315,    2,    0
100477,19790316,    0,    0
100477,19790317,    0,    0
100477,19790318,    0,    0
100477,19790319,    0,    0
100477,19790320,    0,    0
100477,19790321,    2,    0
100477,19790322,    0,    0
100477,19790323,  108,    0
100477,19790324,  132,    0
100477,19790325,    0,    0
100477,19790326,    0,    0
100477,19790327,    0,    0
100477,19790328,    0,    0
100477,19790329,    0,    0
100477,19790330,    0,    0
100477,19790331,    0,    0
100477,19790401,    0,    0
100477,19790402,    0,    0
100477,19790403,    0,    0
100477,19790404,    0,    0
100477,19790405,    0,    0
100477,19790406,    0,    0
100477,19790407,    0,    0
100477,19790408,    0,    0
100477,19790409,    0,    0
100477,19790410,    0,    0
100477,19790411,   78,    0
100477,19790412,    0,    0
100477,19790413,    0,    0
100477,19790414,    0,    0
100477,19790415,    0,    0
100477,19790416,    0,    0
100477,19790417,    0,    0
100477,19790418,    0,    0
100477,19790419,    0,    0
100477,19790420,    0,    0
100477,19790421,    0,    0
100477,19790422,    0,    0
100477,19790423,    0,    0
100477,19790424,    0,    0
100477,19790425,    0,    0
100477,19790426,    0,    0
100477,19790427,    0,    0
100477,19790428,    0,    0
100477,19790429,    0,    0
100477,19790430,    0,    0
100477,19790501,    3,    0
100477,19790502,    0,    0
100477,19790503,    0,    0
100477,19790504,    0,    0
100477,19790505,    0,    0
100477,19790506,    0,    0
100477,19790507,    0,    0
100477,19790508,    0,    0
100477,19790509,    0,    0
100477,19790510,    0,    0
100477,19790511,    0,    0
100477,19790512,    0,    0
100477,19790513,    0,    0
100477,19790514,    0,    0
100477,19790515,    0,    0
100477,19790516,    0,    0
100477,19790517,    0,    0
100477,19790518,    0,    0
100477,19790519,    0,    0
100477,19790520,    0,    0
100477,19790521,    0,    0
100477,19790522,    0,    0
100477,19790523,    0,    0
100477,19790524,    0,    0
100477,19790525,    0,    0
100477,19790526,    0,    0
100477,19790527,    0,    0
100477,19790528,    0,    0
100477,19790529,    0,    0
100477,19790530,    0,    0
100477,19790531,    0,    0
100477,19790601,    0,    0
100477,19790602,    0,    0
100477,19790603,    0,    0
100477,19790604,    0,    0
100477,19790605,    0,    0
100477,19790606,    0,    0
100477,19790607,    0,    0
100477,19790608,    0,    0
100477,19790609,    0,    0
100477,19790610,    0,    0
100477,19790611,    0,    0
100477,19790612,    0,    0
100477,19790613,    0,    0
100477,19790614,    0,    0
100477,19790615,    0,    0
100477,19790616,    0,    0
100477,19790617,    0,    0
100477,19790618,    0,    0
100477,19790619,    0,    0
100477,19790620,    0,    0
100477,19790621,    0,    0
100477,19790622,    0,    0
100477,19790623,    0,    0
100477,19790624,    0,    0
100477,19790625,    0,    0
100477,19790626,    0,    0
100477,19790627,    0,    0
100477,19790628,    0,    0
100477,19790629,    0,    0
100477,19790630,    0,    0
100477,19790701,    0,    0
100477,19790702,    0,    0
100477,19790703,    0,    0
100477,19790704,    0,    0
100477,19790705,    0,    0
100477,19790706,    0,    0
100477,19790707,    0,    0
100477,19790708,    0,    0
100477,19790709,    0,    0
100477,19790710,    0,    0
100477,19790711,    0,    0
100477,19790712,    0,    0
100477,19790713,    0,    0
100477,19790714,    0,    0
100477,19790715,    0,    0
100477,19790716,    0,    0
100477,19790717,    0,    0
100477,19790718,    0,    0
100477,19790719,    0,    0
100477,19790720,    0,    0
100477,19790721,    0,    0
100477,19790722,    0,    0
100477,19790723,    0,    0
100477,19790724,    0,    0
100477,19790725,    0,    0
100477,19790726,    0,    0
100477,19790727,    0,    0
100477,19790728,    0,    0
100477,19790729,    0,    0
100477,19790730,    0,    0
100477,19790731,    0,    0
100477,19790801,    0,    0
100477,19790802,    0,    0
100477,19790803,    0,    0
100477,19790804,    0,    0
100477,19790805,    0,    0
100477,19790806,    0,    0
100477,19790807,    0,    0
100477,19790808,    0,    0
100477,19790809,    0,    0
100477,19790810,    0,    0
100477,19790811,    0,    0
100477,19790812,    0,    0
100477,19790813,    0,    0
100477,19790814,    0,    0
100477,19790815,    0,    0
100477,19790816,    0,    0
100477,19790817,    0,    0
100477,19790818,    0,    0
100477,19790819,    0,    0
100477,19790820,    0,    0
100477,19790821,    0,    0
100477,19790822,    0,    0
100477,19790823,    0,    0
100477,19790824,    0,    0
100477,19790825,    0,    0
100477,19790826,    0,    0
100477,19790827,    0,    0
100477,19790828,    0,    0
100477,19790829,    0,    0
100477,19790830,    0,    0
100477,19790831,    0,    0
100477,19790901,    0,    0
100477,19790902,    0,    0
100477,19790903,    0,    0
100477,19790904,    0,    0
100477,19790905,    0,    0
100477,19790906,    0,    0
100477,19790907,    0,    0
100477,19790908,    0,    0
100477,19790909,    0,    0
100477,19790910,    0,    0
100477,19790911,    0,    0
100477,19790912,    0,    0
100477,19790913,    0,    0
100477,19790914,    0,    0
100477,19790915,    0,    0
100477,19790916,    0,    0
100477,19790917,    0,    0
100477,19790918,    0,    0
100477,19790919,    0,    0
100477,19790920,    0,    0
100477,19790921,    0,    0
100477,19790922,    0,    0
100477,19790923,    0,    0
100477,19790924,    0,    0
100477,19790925,    0,    0
100477,19790926,    0,    0
100477,19790927,    0,    0
100477,19790928,    0,    0
100477,19790929,    0,    0
100477,19790930,   14,    0
100477,19791001,   18,    0
100477,19791002,   10,    0
100477,19791003,  126,    0
100477,19791004,    0,    0
100477,19791005,    0,    0
100477,19791006,    0,    0
100477,19791007,    0,    0
100477,19791008,    0,    0
100477,19791009,    2,    0
100477,19791010,    0,    0
100477,19791011,    0,    0
100477,19791012,    0,    0
100477,19791013,    0,    0
100477,19791014,    0,    0
100477,19791015,    0,    0
100477,19791016,    0,    0
100477,19791017,    0,    0
100477,19791018,   10,    0
100477,19791019,    0,    0
100477,19791020,  179,    0
100477,19791021,    4,    0
100477,19791022,    0,    0
100477,19791023,    0,    0
100477,19791024,    0,    0
100477,19791025,    0,    0
100477,19791026,    0,    0
100477,19791027,    0,    0
100477,19791028,    0,    0
100477,19791029,    0,    0
100477,19791030,   52,    0
100477,19791031,  174,    0
100477,19791101,    4,    0
100477,19791102,    0,    0
100477,19791103,    0,    0
100477,19791104,    0,    0
100477,19791105,    8,    0
100477,19791106,    0,    0
100477,19791107,    0,    0
100477,19791108,    0,    0
100477,19791109,    0,    0
100477,19791110,    2,    0
100477,19791111,    0,    0
100477,19791112,    0,    0
100477,19791113,    0,    0
100477,19791114,    0,    0
100477,19791115,    0,    0
100477,19791116,    0,    0
100477,19791117,    0,    0
100477,19791118,    0,    0
100477,19791119,    0,    0
100477,19791120,    0,    0
100477,19791121,    0,    0
100477,19791122,    0,    0
100477,19791123,    0,    0
100477,19791124,    0,    0
100477,19791125,    4,    0
100477,19791126,  552,    0
100477,19791127,  642,    0
100477,19791128,   47,    0
100477,19791129,    0,    0
100477,19791130,    0,    0
100477,19791201,    0,    0
100477,19791202,    0,    0
100477,19791203,  192,    0
100477,19791204,  542,    0
100477,19791205,    0,    0
100477,19791206,    0,    0
100477,19791207,    0,    0
100477,19791208,    0,    0
100477,19791209,    0,    0
100477,19791210,    0,    0
100477,19791211,    0,    0
100477,19791212,  524,    0
100477,19791213,    4,    0
100477,19791214,    0,    0
100477,19791215,    0,    0
100477,19791216,   18,    0
100477,19791217,   79,    0
100477,19791218,    4,    0
100477,19791219,    0,    0
100477,19791220,    0,    0
100477,19791221,    0,    0
100477,19791222,    0,    0
100477,19791223,  113,    0
100477,19791224,  404,    0
100477,19791225,  139,    0
100477,19791226,   64,    0
100477,19791227,    6,    0
100477,19791228,    0,    0
100477,19791229,    0,    0
100477,19791230,    0,    0
100477,19791231,    0,    0
100477,19800101,    0,    0
100477,19800102,    0,    0
100477,19800103,  546,    0
100477,19800104,   87,    0
100477,19800105,    0,    0
100477,19800106,    0,    0
100477,19800107,    0,    0
100477,19800108,    0,    0
100477,19800109,    5,    0
100477,19800110,    0,    0
100477,19800111,   16,    0
100477,19800112,   66,    0
100477,19800113,    5,    0
100477,19800114,    0,    0
100477,19800115,   36,    0
100477,19800116,    0,    0
100477,19800117,    0,    0
100477,19800118,    0,    0
100477,19800119,    0,    0
100477,19800120,   65,    0
100477,19800121,  197,    0
100477,19800122,  152,    0
100477,19800123,   38,    0
100477,19800124,    0,    0
100477,19800125,    0,    0
100477,19800126,   38,    0
100477,19800127,   42,    0
100477,19800128,    0,    0
100477,19800129,    0,    0
100477,19800130,    0,    0
100477,19800131,    0,    0
100477,19800201,    0,    0
100477,19800202,    9,    0
100477,19800203,  130,    0
100477,19800204,    2,    0
100477,19800205,    0,    0
100477,19800206,    0,    0
100477,19800207,   52,    0
100477,19800208,    0,    0
100477,19800209,   10,    0
100477,19800210,    0,    0
100477,19800211,  128,    0
100477,19800212,  158,    0
100477,19800213,   30,    0
100477,19800214,  296,    0
100477,19800215,  480,    0
100477,19800216,   13,    0
100477,19800217,   12,    0
100477,19800218,    9,    0
100477,19800219,    2,    0
100477,19800220,    0,    0
100477,19800221,   52,    0
100477,19800222,   81,    0
100477,19800223,   98,    0
100477,19800224,   18,    0
100477,19800225,    4,    0
100477,19800226,   39,    0
100477,19800227,   22,    0
100477,19800228,  740,    0
100477,19800229,  294,    0
100477,19800301,    0,    0
100477,19800302,    0,    0
100477,19800303,    0,    0
100477,19800304,    0,    0
100477,19800305,    0,    0
100477,19800306,    0,    0
100477,19800307,    5,    0
100477,19800308,    0,    0
100477,19800309,   38,    0
100477,19800310,    0,    0
100477,19800311,    0,    0
100477,19800312,    8,    0
100477,19800313,    0,    0
100477,19800314,    0,    0
100477,19800315,    0,    0
100477,19800316,   84,    0
100477,19800317,    4,    0
100477,19800318,    0,    0
100477,19800319,    0,    0
100477,19800320,    0,    0
100477,19800321,    0,    0
100477,19800322,    3,    0
100477,19800323,    0,    0
100477,19800324,    8,    0
100477,19800325,    8,    0
100477,19800326,    0,    0
100477,19800327,    0,    0
100477,19800328,    0,    0
100477,19800329,    0,    0
100477,19800330,   14,    0
100477,19800331,   32,    0
100477,19800401,    4,    0
100477,19800402,    0,    0
100477,19800403,    0,    0
100477,19800404,    0,    0
100477,19800405,    0,    0
100477,19800406,    0,    0
100477,19800407,    0,    0
100477,19800408,    0,    0
100477,19800409,    0,    0
100477,19800410,    0,    0
100477,19800411,    0,    0
100477,19800412,   42,    0
100477,19800413,    9,    0
100477,19800414,    0,    0
100477,19800415,    0,    0
100477,19800416,    0,    0
100477,19800417,    0,    0
100477,19800418,    0,    0
100477,19800419,    0,    0
100477,19800420,    0,    0
100477,19800421,    0,    0
100477,19800422,    0,    0
100477,19800423,    0,    0
100477,19800424,    0,    0
100477,19800425,    3,    0
100477,19800426,    0,    0
100477,19800427,    0,    0
100477,19800428,    0,    0
100477,19800429,    0,    0
100477,19800430,    0,    0
100477,19800501,    0,    0
100477,19800502,    0,    0
100477,19800503,    0,    0
100477,19800504,    0,    0
100477,19800505,    0,    0
100477,19800506,    0,    0
100477,19800507,    0,    0
100477,19800508,    0,    0
100477,19800509,    0,    0
100477,19800510,    6,    0
100477,19800511,    0,    0
100477,19800512,    0,    0
100477,19800513,    0,    0
100477,19800514,    0,    0
100477,19800515,    0,    0
100477,19800516,    0,    0
100477,19800517,    0,    0
100477,19800518,    0,    0
100477,19800519,    0,    0
100477,19800520,    0,    0
100477,19800521,    0,    0
100477,19800522,    0,    0
100477,19800523,    0,    0
100477,19800524,    0,    0
100477,19800525,    0,    0
100477,19800526,    0,    0
100477,19800527,    0,    0
100477,19800528,    0,    0
100477,19800529,    0,    0
100477,19800530,    0,    0
100477,19800531,    0,    0
100477,19800601,    0,    0
100477,19800602,    0,    0
100477,19800603,    0,    0
100477,19800604,    0,    0
100477,19800605,    0,    0
100477,19800606,    0,    0
100477,19800607,    0,    0
100477,19800608,    0,    0
100477,19800609,    0,    0
100477,19800610,    0,    0
100477,19800611,    0,    0
100477,19800612,    0,    0
100477,19800613,    0,    0
100477,19800614,    0,    0
100477,19800615,    0,    0
100477,19800616,    0,    0
100477,19800617,    0,    0
100477,19800618,    0,    0
100477,19800619,    0,    0
100477,19800620,    0,    0
100477,19800621,    0,    0
100477,19800622,    0,    0
100477,19800623,    0,    0
100477,19800624,    0,    0
100477,19800625,    0,    0
100477,19800626,    0,    0
100477,19800627,    0,    0
100477,19800628,    0,    0
100477,19800629,    0,    0
100477,19800630,    0,    0
100477,19800701,    0,    0
100477,19800702,    0,    0
100477,19800703,    0,    0
100477,19800704,    0,    0
100477,19800705,    0,    0
100477,19800706,    0,    0
100477,19800707,    0,    0
100477,19800708,    0,    0
100477,19800709,    0,    0
100477,19800710,    0,    0
100477,19800711,    0,    0
100477,19800712,    0,    0
100477,19800713,    0,    0
100477,19800714,    0,    0
100477,19800715,    0,    0
100477,19800716,    0,    0
100477,19800717,    0,    0
100477,19800718,    0,    0
100477,19800719,    0,    0
100477,19800720,    0,    0
100477,19800721,    0,    0
100477,19800722,    0,    0
100477,19800723,    0,    0
100477,19800724,    0,    0
100477,19800725,    0,    0
100477,19800726,    0,    0
100477,19800727,    0,    0
100477,19800728,    0,    0
100477,19800729,    0,    0
100477,19800730,    0,    0
100477,19800731,    0,    0
100477,19800801,    0,    0
100477,19800802,    0,    0
100477,19800803,    0,    0
100477,19800804,    0,    0
100477,19800805,    0,    0
100477,19800806,    0,    0
100477,19800807,    0,    0
100477,19800808,    0,    0
100477,19800809,    0,    0
100477,19800810,    0,    0
100477,19800811,    0,    0
100477,19800812,    0,    0
100477,19800813,    0,    0
100477,19800814,    0,    0
100477,19800815,    0,    0
100477,19800816,    0,    0
100477,19800817,    0,    0
100477,19800818,    0,    0
100477,19800819,    0,    0
100477,19800820,    0,    0
100477,19800821,    0,    0
100477,19800822,    0,    0
100477,19800823,    0,    0
100477,19800824,    0,    0
100477,19800825,    0,    0
100477,19800826,    0,    0
100477,19800827,    0,    0
100477,19800828,    0,    0
100477,19800829,    0,    0
100477,19800830,    0,    0
100477,19800831,    0,    0
100477,19800901,    0,    0
100477,19800902,    0,    0
100477,19800903,    0,    0
100477,19800904,    0,    0
100477,19800905,    0,    0
100477,19800906,    0,    0
100477,19800907,    0,    0
100477,19800908,    0,    0
100477,19800909,    0,    0
